CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2020-16308 - MEDIUM -  ghostscript: buffer overflow in p_print_image() in devices/gdevcdj.c could result in a DoS
CVE-2020-16305 - MEDIUM -  ghostscript: buffer overflow in pcx_write_rle() in contrib/japanese/gdev10v.c could result in a DoS
CVE-2020-16288 - MEDIUM -  ghostscript: buffer overflow in pj_common_print_page() in devices/gdevpjet.c could result in a DoS
CVE-2020-16300 - MEDIUM -  ghostscript: buffer overflow in tiff12_print_page() in devices/gdevtfnx.c could result in a DoS
CVE-2020-16299 - MEDIUM -  ghostscript: division by zero in bj10v_print_page() in contrib/japanese/gdev10v.c could result in a DoS
CVE-2020-16310 - MEDIUM -  ghostscript: division by zero in dot24_print_page() in devices/gdevdm24.c could result in a DoS
CVE-2019-3838 - MEDIUM -  ghostscript: forceput in DefineResource is still accessible (700576)
CVE-2021-45949 - MEDIUM -  ghostscript: heap-based buffer overflow in sampled_data_finish
CVE-2019-3835 - MEDIUM -  ghostscript: superexec operator is available (700585)
CVE-2021-45944 - MEDIUM -  ghostscript: use-after-free in sampled_data_sample may lead to DoS
CVE-2019-15133 - MEDIUM -  giflib: divide-by-zero exception in the decoder function DGifSlurp in dgif_lib.c
CVE-2016-3977 - MEDIUM -  giflib: heap buffer overflow in gif2rgb
CVE-2020-13645 - MEDIUM -  glib-networking: GTlsClientConnection silently ignores unset server identity
CVE-2021-28153 - MEDIUM -  glib: g_file_replace() with G_FILE_CREATE_REPLACE_DESTINATION creates empty target for dangling symlink
CVE-2017-12132 - MEDIUM -  glibc: Fragmentation attacks possible when EDNS0 is enabled
CVE-2019-25013 - MEDIUM -  glibc: buffer over-read in iconv when processing invalid multi-byte input sequences in the EUC-KR encoding
CVE-2016-10739 - MEDIUM -  glibc: getaddrinfo should reject IP addresses with trailing characters
CVE-2020-27618 - MEDIUM -  glibc: iconv when processing invalid multi-byte input sequences fails to advance the input state, which could result in an infinite loop
CVE-2020-10029 - MEDIUM -  glibc: stack corruption from crafted input in cosl, sinl, sincosl, and tanl functions
CVE-2018-16868 - MEDIUM -  gnutls: Bleichenbacher-like side channel leakage in PKCS#1 v1.5 verification and padding oracle verification
CVE-2020-17521 - MEDIUM -  groovy: OS temporary directory leads to information disclosure
CVE-2021-3522 - MEDIUM -  gstreamer-plugins-base: out-of-bounds read when handling certain ID3v2 tags
CVE-2018-10237 - MEDIUM -  guava: Unbounded memory allocation in AtomicDoubleArray and CompoundOrdering classes allow remote attackers to cause a denial of service
CVE-2020-21913 - MEDIUM -  icu: Use after free in pkg_createWithAssemblyCode function in tools/pkgdata/pkgdata.cpp
CVE-2017-1000445 - MEDIUM -  imagemagick: NULL pointer dereference in MagickCore component can lead to a denial of service
CVE-2019-12974 - MEDIUM -  imagemagick: null-pointer dereference in function ReadPANGOImage in coders/pango.c and ReadVIDImage in coders/vid.c causing denial of service
CVE-2021-4219 - MEDIUM -  imagemagick: remote DoS in MagicCore/draw.c via crafted SVG file
CVE-2019-12384 - MEDIUM -  jackson-databind: failure to block the logback-core class from polymorphic deserialization leading to remote code execution
CVE-2019-12814 - MEDIUM -  jackson-databind: polymorphic typing issue allows attacker to read arbitrary local files on the server via crafted JSON message.
CVE-2018-1000873 - MEDIUM -  jackson-modules-java8: DoS due to an Improper Input Validation
CVE-2017-9216 - MEDIUM -  jbig2dec: Null pointer dereference in jbig2_huffman_get()
CVE-2010-1330 - MEDIUM -  jruby: XSS in the regular expression engine when processing invalid UTF-8 byte sequences
CVE-2021-37750 - MEDIUM -  krb5: NULL pointer dereference in process_tgs_req() in kdc/do_tgs_req.c via a FAST inner body that lacks server field
CVE-2018-20217 - MEDIUM -  krb5: Reachable assertion in the KDC using S4U2Self requests
CVE-2018-5729 - MEDIUM -  krb5: null dereference in kadmind or DN container check bypass by supplying special crafted data
CVE-2018-5710 - MEDIUM -  krb5: null pointer deference in strlen function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c
CVE-2020-14344 - MEDIUM -  libX11: Heap overflow in the X input method client
CVE-2019-13627 - MEDIUM -  libgcrypt: ECDSA timing attack allowing private key leak
CVE-2021-40528 - MEDIUM -  libgcrypt: ElGamal implementation allows plaintext recovery
CVE-2018-1152 - MEDIUM -  libjpeg-turbo: Divide by zero allows for denial of service via crafted BMP image
CVE-2018-14498 - MEDIUM -  libjpeg-turbo: heap-based buffer over-read via crafted 8-bit BMP in get_8bit_row in rdbmp.c leads to denial of service
CVE-2019-7317 - MEDIUM -  libpng: use-after-free in png_image_free in png.c
CVE-2019-9849 - MEDIUM -  libreoffice: Remote resources protection module not applied to bullet graphics
CVE-2019-20446 - MEDIUM -  librsvg: Resource exhaustion via crafted SVG file with nested patterns
CVE-2017-7697 - MEDIUM -  libsamplerate: Buffer overflow in calc_output_single
CVE-2017-14634 - MEDIUM -  libsndfile: Divide-by-zero in the double64_init() function
CVE-2018-19661 - MEDIUM -  libsndfile: buffer over-read in the function i2ulaw_array in ulaw.c
CVE-2018-19758 - MEDIUM -  libsndfile: heap-based buffer over-read at wav.c in wav_write_header
CVE-2019-3832 - MEDIUM -  libsndfile: incomplete fix for CVE-2018-19758 still allow to read beyond buffer limits
CVE-2020-16135 - MEDIUM -  libssh: NULL pointer dereference in sftpserver.c if ssh_buffer_new returns NULL
CVE-2022-0561 - MEDIUM -  libtiff: Denial of Service via crafted TIFF file
CVE-2018-19210 - MEDIUM -  libtiff: NULL pointer dereference in TIFFWriteDirectorySec function in tif_dirwrite.c
CVE-2018-17000 - MEDIUM -  libtiff: NULL pointer dereference in function _TIFFmemcmp at tif_unix.c
CVE-2022-0562 - MEDIUM -  libtiff: Null source pointer lead to Denial of Service via crafted TIFF file
CVE-2022-0924 - MEDIUM -  libtiff: Out-of-bounds Read error in tiffcp
CVE-2020-19144 - MEDIUM -  libtiff: heap-based buffer overflow in _TIFFmemcpy() in tif_unix.c
CVE-2022-1354 - MEDIUM -  libtiff: heap-buffer-overflow in TIFFReadRawDataStriped() in tiffinfo.c
CVE-2019-14973 - MEDIUM -  libtiff: integer overflow in _TIFFCheckMalloc and _TIFFCheckRealloc in tif_aux.c
CVE-2019-7663 - MEDIUM -  libtiff: integer overflow in libtiff/tif_dirwrite.c resulting in an invalid pointer dereference
CVE-2022-1622 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-1623 - MEDIUM -  libtiff: out-of-bounds read in LZWDecode
CVE-2022-22844 - MEDIUM -  libtiff: out-of-bounds read in _TIFFmemcpy() in tif_unix.c
CVE-2022-0865 - MEDIUM -  libtiff: reachable assertion
CVE-2022-1355 - MEDIUM -  libtiff: stack-buffer-overflow in tiffcp.c in main()
CVE-2019-9325 - MEDIUM -  libvpx: Out-of-bounds read in read in decoder_peek_si_internal() in vp9/vp9_dx_iface.c
CVE-2019-9433 - MEDIUM -  libvpx: Use-after-free in vp8_deblock() in vp8/common/postproc.c
CVE-2020-24977 - MEDIUM -  libxml2: Buffer overflow vulnerability in xmlEncodeEntitiesInternal() in entities.c
CVE-2021-3541 - MEDIUM -  libxml2: Exponential entity expansion attack bypasses all existing protection mechanisms
CVE-2018-14567 - MEDIUM -  libxml2: Infinite loop caused by incorrect error detection during LZMA decompression
CVE-2021-3537 - MEDIUM -  libxml2: NULL pointer dereference when post-validating mixed content parsed in recovery mode
CVE-2017-5969 - MEDIUM -  libxml2: Null pointer dereference in xmlSaveDoc implementation
CVE-2017-18258 - MEDIUM -  libxml2: Unrestricted memory usage in xz_head() function in xzlib.c
CVE-2016-9318 - MEDIUM -  libxml2: XML External Entity vulnerability
CVE-2022-29824 - MEDIUM -  libxml2: integer overflows in xmlBuf and xmlBuffer lead to out-of-bounds write
CVE-2021-44832 - MEDIUM -  log4j-core: remote code execution via JDBC Appender
CVE-2019-3902 - MEDIUM -  mercurial: Path-checking logic bypass via symlinks and subrepositories
CVE-2021-41973 - MEDIUM -  mina-core: infinite loop may lead to DoS
CVE-2020-2875 - MEDIUM -  mysql-connector-java: allows unauthenticated attacker with network access via multiple protocols to compromise MySQL Connectors which could result in unauthorized update, insert or delete
CVE-2020-2934 - MEDIUM -  mysql-connector-java: allows unauthenticated attacker with network access via multiple protocols to compromise MySQL Connectors which could result in unauthorized update, insert or delete
CVE-2019-2692 - MEDIUM -  mysql-connector-java: privilege escalation in MySQL connector
CVE-2018-16869 - MEDIUM -  nettle: Leaky data conversion exposing a manager oracle
CVE-2019-20445 - MEDIUM -  netty: HttpObjectDecoder.java allows Content-Length header to accompanied by second Content-Length header
CVE-2021-21290 - MEDIUM -  netty: Information disclosure via the local system temporary directory
CVE-2021-43797 - MEDIUM -  netty: control chars in header names may lead to HTTP request smuggling
CVE-2022-24823 - MEDIUM -  netty: world readable temporary file containing sensitive data
CVE-2018-12404 - MEDIUM -  nss: Cache side-channel variant of the Bleichenbacher attack
CVE-2020-12401 - MEDIUM -  nss: ECDSA timing attack mitigation bypass
CVE-2018-18508 - MEDIUM -  nss: NULL pointer dereference in several CMS functions resulting in a denial of service
CVE-2020-12400 - MEDIUM -  nss: P-384 and P-521 implementation uses a side-channel vulnerable modular inversion function
CVE-2019-11727 - MEDIUM -  nss: PKCS#1 v1.5 signatures can be used for TLS 1.3
CVE-2020-6829 - MEDIUM -  nss: Side channel attack on ECDSA signature generation
CVE-2020-12402 - MEDIUM -  nss: Side channel vulnerabilities during RSA key generation
CVE-2020-12399 - MEDIUM -  nss: Timing attack on DSA signature generation
CVE-2018-5269 - MEDIUM -  opencv: Assertion failure due to incorrect integer cast
CVE-2017-17760 - MEDIUM -  opencv: Buffer Overflow in the cv::PxMDecoder::readData function in grfmt_pxm.cpp
CVE-2018-5268 - MEDIUM -  opencv: Heap-based buffer overflow in cv::Jpeg2KDecoder::readComponent8u
CVE-2016-1517 - MEDIUM -  opencv: Remote DoS via vectors involving corrupt chunks
CVE-2019-15939 - MEDIUM -  opencv: division by zero in cv::HOGDescriptor::getDescriptorSize in modules/objdetect/src/hog.cpp
CVE-2018-6616 - MEDIUM -  openjpeg2: Excessive iteration in openjp2/t1.c:opj_t1_encode_cblks can allow for denial of service via crafted BMP file
CVE-2018-18088 - MEDIUM -  openjpeg2: NULL pointer dereference in the imagetopnm function of jp2/convert.c
CVE-2019-12973 - MEDIUM -  openjpeg: denial of service in function opj_t1_encode_cblks in openjp2/t1.c
CVE-2020-27824 - MEDIUM -  openjpeg: global-buffer-overflow read in opj_dwt_calc_explicit_stepsizes()
CVE-2020-27845 - MEDIUM -  openjpeg: heap-based buffer overflow in functions opj_pi_next_rlcp, opj_pi_next_rpcl and opj_pi_next_lrcp in openjp2/pi.c
CVE-2020-27841 - MEDIUM -  openjpeg: heap-based buffer overflows in lib/openjp2/pi.c
CVE-2018-5785 - MEDIUM -  openjpeg: integer overflow in opj_j2k_setup_encoder function in openjp2/j2k.c
CVE-2020-27842 - MEDIUM -  openjpeg: null pointer dereference in opj_tgt_reset function in lib/openjp2/tgt.c
CVE-2020-27843 - MEDIUM -  openjpeg: out-of-bounds read in opj_t2_encode_packet function in openjp2/t2.c
CVE-2021-29338 - MEDIUM -  openjpeg: out-of-bounds write due to an integer overflow in opj_compress.c
CVE-2022-1122 - MEDIUM -  openjpeg: segmentation fault in opj2_decompress due to uninitialized pointer
CVE-2020-15389 - MEDIUM -  openjpeg: use-after-free and double-free via a mix of valid and invalid files in a directory operated on by the decompressor
CVE-2019-6111 - MEDIUM -  openssh: Improper validation of object names allows malicious server to overwrite files via scp client
CVE-2019-6109 - MEDIUM -  openssh: Missing character encoding in progress display allows for spoofing of scp client output
CVE-2018-20685 - MEDIUM -  openssh: scp client improper directory name validation
CVE-2019-1559 - MEDIUM -  openssl: 0-byte record padding oracle
CVE-2021-4160 - MEDIUM -  openssl: Carry propagation bug in the MIPS32 and MIPS64 squaring procedure
CVE-2020-1971 - MEDIUM -  openssl: EDIPARTYNAME NULL pointer de-reference
CVE-2019-1551 - MEDIUM -  openssl: Integer overflow in RSAZ modular exponentiation on x86_64
CVE-2021-23841 - MEDIUM -  openssl: NULL pointer dereference in X509_issuer_and_serial_hash()
CVE-2019-1547 - MEDIUM -  openssl: side-channel weak encryption vulnerability
CVE-2020-29362 - MEDIUM -  p11-kit: out-of-bounds read in p11_rpc_buffer_get_byte_array function in rpc-message.c
CVE-2020-14155 - MEDIUM -  pcre: Integer overflow when parsing callout numeric arguments
CVE-2018-8036 - MEDIUM -  pdfbox: Infinite loop in AFMParser.java allows for out of memory erros via crafted PDF
CVE-2018-11797 - MEDIUM -  pdfbox: unbounded computation in parser resulting in a denial of service
CVE-2022-26336 - MEDIUM -  poi-scratchpad: A carefully crafted TNEF file can cause an out of memory exception
CVE-2019-12415 - MEDIUM -  poi: a specially crafted Microsoft Excel document allows attacker to read files from the local filesystem
CVE-2022-27337 - MEDIUM -  poppler: A logic error in the Hints::Hints function can cause denial of service
CVE-2017-18267 - MEDIUM -  poppler: Infinite recursion in fofi/FoFiType1C.cc:FoFiType1C::cvtGlyph() function allows denial of service
CVE-2017-14928 - MEDIUM -  poppler: NULL pointer dereference in the AnnotRichMedia::Configuration::Configuration
CVE-2017-14926 - MEDIUM -  poppler: NULL pointer dereference in the AnnotRichMedia::Content::Content
CVE-2018-20481 - MEDIUM -  poppler: NULL pointer dereference in the XRef::getEntry in XRef.cc
CVE-2018-20662 - MEDIUM -  poppler: SIGABRT PDFDoc::setup class in PDFDoc.cc
CVE-2018-16646 - MEDIUM -  poppler: infinite recursion in Parser::getObj function in Parser.cc
CVE-2019-9959 - MEDIUM -  poppler: integer overflow in JPXStream::init function leading to memory consumption
CVE-2018-20650 - MEDIUM -  poppler: reachable Object::dictLookup assertion in FileSpec class in FileSpec.cc
CVE-2018-19058 - MEDIUM -  poppler: reachable abort in Object.h
CVE-2021-22569 - MEDIUM -  protobuf-java: potential DoS in the parsing procedure for binary data
CVE-2019-18348 - MEDIUM -  python: CRLF injection via the host part of the url passed to urlopen()
CVE-2019-9947 - MEDIUM -  python: CRLF injection via the path part of the url passed to urlopen()
CVE-2019-9740 - MEDIUM -  python: CRLF injection via the query part of the url passed to urlopen()
CVE-2018-20852 - MEDIUM -  python: Cookie domain check returns incorrect results
CVE-2020-14422 - MEDIUM -  python: DoS via inefficiency in IPv{4,6}Interface classes
CVE-2021-3426 - MEDIUM -  python: Information disclosure via pydoc
CVE-2021-23336 - MEDIUM -  python: Web cache poisoning via urllib.parse.parse_qsl and urllib.parse.parse_qs by using a semicolon in query parameters
CVE-2019-16935 - MEDIUM -  python: XSS vulnerability in the documentation XML-RPC server in server_title field
CVE-2021-4189 - MEDIUM -  python: ftplib should not use the host from the PASV response
CVE-2021-3733 - MEDIUM -  python: urllib: Regular expression DoS in AbstractBasicAuthHandler
CVE-2020-8492 - MEDIUM -  python: wrong backtracking in urllib.request.AbstractBasicAuthHandler allows for a ReDoS
CVE-2020-25713 - MEDIUM -  raptor2: malformed input file can lead to a segfault due to an out of bounds array access in raptor_xml_writer_start_element_common
CVE-2020-23903 - MEDIUM -  speex: divide by zero in read_samples() via crafted WAV file
CVE-2020-23904 - MEDIUM -  speex: stack-based buffer overflow in speexenc.c via a crafted WAV file
CVE-2019-16168 - MEDIUM -  sqlite: Division by zero in whereLoopAddBtreeIndex in sqlite3.c
CVE-2020-13632 - MEDIUM -  sqlite: NULL pointer dereference in ext/fts3/fts3_snippet.c via a crafted matchinfo() query
CVE-2021-45346 - MEDIUM -  sqlite: crafted SQL query allows a malicious user to obtain sensitive information
CVE-2020-13434 - MEDIUM -  sqlite: integer overflow in sqlite3_str_vappendf function in printf.c
CVE-2021-28544 - MEDIUM -  subversion: SVN authz protected copyfrom paths regression
CVE-2018-11782 - MEDIUM -  subversion: remotely triggerable DoS vulnerability in svnserve 'get-deleted-rev'
CVE-2019-6454 - MEDIUM -  systemd: Insufficient input validation in bus_process_object() resulting in PID 1 crash
CVE-2021-3997 - MEDIUM -  systemd: Uncontrolled recursion in systemd-tmpfiles when removing files
CVE-2018-1049 - MEDIUM -  systemd: automount: access to automounted volumes can lock up
CVE-2021-33910 - MEDIUM -  systemd: uncontrolled allocation on the stack in function unit_name_path_escape leads to crash
CVE-2018-20482 - MEDIUM -  tar: Infinite read loop in sparse_dump_region function in sparse.c
CVE-2022-0909 - MEDIUM -  tiff: Divide By Zero error in tiffcrop
CVE-2022-1210 - MEDIUM -  tiff: Malicious file leads to a denial of service in TIFF File Handler
CVE-2022-0907 - MEDIUM -  tiff: NULL Pointer Dereference in tiffcrop
CVE-2022-0908 - MEDIUM -  tiff: Null source pointer passed as an argument to memcpy in TIFFFetchNormalTag() in tif_dirread.c
CVE-2022-0529 - MEDIUM -  unzip: Heap out-of-bound writes and reads during conversion of wide string to local string
CVE-2022-0530 - MEDIUM -  unzip: SIGSEGV during the conversion of an utf-8 string to a local string
CVE-2019-1010315 - MEDIUM -  wavpack: Divide by zero in ParseDsdiffHeaderConfig leads to crash
CVE-2019-1010317 - MEDIUM -  wavpack: Use of uninitialized variable in ParseCaffHeaderConfig leads to DoS
CVE-2019-1010319 - MEDIUM -  wavpack: Use of uninitialized variable in ParseWave64HeaderConfig leads to DoS
CVE-2019-11498 - MEDIUM -  wavpack: Use of uninitialized variable in WavpackSetConfiguration64 leads to DoS
CVE-2020-35738 - MEDIUM -  wavpack: out-of-bounds write in WavpackPackSamples function in pack_utils.c
CVE-2018-19840 - MEDIUM -  wawpack: Infinite loop in WavpackPackInit function lead to DoS
CVE-2018-19841 - MEDIUM -  wawpack: Out-of-bounds read in WavpackVerifySingleBlock function leads to DoS
CVE-2021-31879 - MEDIUM -  wget: authorization header disclosure on redirect
CVE-2022-23437 - MEDIUM -  xerces-j2: infinite loop when handling specially crafted XML document payloads
CVE-2021-39140 - MEDIUM -  xstream: Infinite loop DoS via unsafe deserialization of sun.reflect.annotation.AnnotationInvocationHandler
CVE-2021-20234 - MEDIUM -  zeromq: Memory leak in client induced by malicious server without CURVE/ZAP
CVE-2019-0201 - MEDIUM -  zookeeper: Information disclosure in Apache ZooKeeper
GMS-2022-5 - UNKNOWN -  A potential Denial of Service issue in protobuf-java
GMS-2021-5 - UNKNOWN -  Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
GMS-2022-75 - UNKNOWN -  Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
DLA-2593-1 - UNKNOWN -  ca-certificates - whitelist Symantec CA
DLA-2948-1 - UNKNOWN -  debian-archive-keyring - security update
DLA-2742-2 - UNKNOWN -  ffmpeg - regression update
DLA-2759-1 - UNKNOWN -  gnutls28 - security update
DLA-2836-2 - UNKNOWN -  nss - regression update
DLA-2412-2 - UNKNOWN -  openjdk-8 - regression update
DLA-2761-1 - UNKNOWN -  openssl1.0 - security update
DSA-4509-2 - UNKNOWN -  subversion - update
DLA-2963-1 - UNKNOWN -  tzdata - new timezone database
DLA-2424-1 - UNKNOWN -  tzdata - new upstream version
DLA-2509-1 - UNKNOWN -  tzdata - new upstream version
DLA-2542-1 - UNKNOWN -  tzdata - new upstream version
DLA-2797-1 - UNKNOWN -  tzdata - new upstream version
