CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2018-1128 - HIGH -  ceph: cephx protocol is vulnerable to replay attack
CVE-2017-5130 - HIGH -  chromium-browser: heap overflow in libxml2
CVE-2017-5029 - HIGH -  chromium-browser: integer overflow in libxslt
CVE-2020-14382 - HIGH -  cryptsetup: Out-of-bounds write when validating segments
CVE-2020-8231 - HIGH -  curl: Expired pointer dereference via multi API with CURLOPT_CONNECT_ONLY option set
CVE-2017-1000254 - HIGH -  curl: FTP PWD response parser out of bounds read
CVE-2016-8625 - HIGH -  curl: IDNA 2003 makes curl use wrong host
CVE-2020-8177 - HIGH -  curl: Incorrect argument check can allow remote servers to overwrite local files
CVE-2016-7141 - HIGH -  curl: Incorrect reuse of client certificates
CVE-2020-8286 - HIGH -  curl: Inferior OCSP verification
CVE-2018-1000121 - HIGH -  curl: LDAP NULL pointer dereference
CVE-2020-8285 - HIGH -  curl: Malicious FTP server can trigger stack overflow when CURLOPT_CHUNK_BGN_FUNCTION is used
CVE-2018-16890 - HIGH -  curl: NTLM type-2 heap out-of-bounds buffer read
CVE-2021-22946 - HIGH -  curl: Requirement to use TLS not properly enforced for IMAP, POP3, and FTP protocols
CVE-2019-3823 - HIGH -  curl: SMTP end-of-response out-of-bounds read
CVE-2019-5436 - HIGH -  curl: TFTP receive heap buffer overflow in tftp_receive_packet() function
CVE-2016-9586 - HIGH -  curl: printf floating point buffer overflow
CVE-2019-19906 - HIGH -  cyrus-sasl: denial of service in _sasl_add_string function
CVE-2022-24407 - HIGH -  cyrus-sasl: failure to properly escape SQL input allows an attacker to execute arbitrary SQL commands
CVE-2022-1304 - HIGH -  e2fsprogs: out-of-bounds read/write via crafted filesystem
CVE-2017-9233 - HIGH -  expat: Inifinite loop due to invalid XML in external entity
CVE-2021-46143 - HIGH -  expat: Integer overflow in doProlog in xmlparse.c
CVE-2022-22825 - HIGH -  expat: Integer overflow in lookup in xmlparse.c
CVE-2022-22826 - HIGH -  expat: Integer overflow in nextScaffoldPart in xmlparse.c
CVE-2022-22827 - HIGH -  expat: Integer overflow in storeAtts in xmlparse.c
CVE-2021-45960 - HIGH -  expat: Large number of prefixed XML attributes on a single tag can crash libexpat
CVE-2019-15903 - HIGH -  expat: heap-based buffer over-read via crafted XML input
CVE-2022-25314 - HIGH -  expat: integer overflow in copyString()
CVE-2018-20843 - HIGH -  expat: large number of colons in input makes parser consume high amount of resources, leading to DoS
CVE-2019-8907 - HIGH -  file: do_core_note in readelf.c allows remote attackers to cause a denial of service
CVE-2015-9381 - HIGH -  freetype: a heap-based buffer over-read in T1_Get_Private_Dict in type1/t1parse.c leading to crash
CVE-2016-10244 - HIGH -  freetype: parse_charstrings function in type1/t1load.c does not ensure that a font contains a glyph name
CVE-2018-12886 - HIGH -  gcc: spilling of stack protection address in cfgexpand.c and function.c leads to stack-overflow protection bypass
CVE-2018-1000222 - HIGH -  gd: Double free in src/gd_bump.c:gdImageBmpPtr() via crafted JPEG
CVE-2017-6362 - HIGH -  gd: Double free in the gdImagePngPtr function
CVE-2019-6977 - HIGH -  gd: Heap-based buffer overflow in gdImageColorMatch() in gd_color_match.c
CVE-2016-10168 - HIGH -  gd: Integer overflow in gd_io.c
CVE-2018-14553 - HIGH -  gd: NULL pointer dereference in gdImageClone
CVE-2017-2862 - HIGH -  gdk-pixbuf2: Heap overflow in the gdk_pixbuf__jpeg_image_load_increment function
CVE-2017-2870 - HIGH -  gdk-pixbuf2: Integer overflow in tiff_image_parse function
CVE-2017-1000422 - HIGH -  gdk-pixbuf: Integer overflow in io-gif.c:gif_get_lzw() can lead to memory corruption and potential code execution
CVE-2017-6313 - HIGH -  gdk-pixbuf: Integer underflow in io-icns.c
CVE-2016-6352 - HIGH -  gdk-pixbuf: Out-of-bounds write in OneLine32() function
CVE-2021-44648 - HIGH -  gdk-pixbuf: heap-buffer overflow when decoding the lzw compressed stream of image data
CVE-2021-20240 - HIGH -  gdk-pixbuf: integer wraparound in the GIF loader of gdk-pixbuf via crafted input leads to segmentation fault
CVE-2017-1000117 - HIGH -  git: Command injection via malicious ssh URLs
CVE-2020-5260 - HIGH -  git: Crafted URL containing new lines can cause credential leak
CVE-2020-11008 - HIGH -  git: Crafted URL containing new lines, empty host or lacks a scheme can cause credential leak
CVE-2017-8386 - HIGH -  git: Escape out of git-shell
CVE-2019-1352 - HIGH -  git: Files inside the .git directory may be overwritten during cloning via NTFS Alternate Data Streams
CVE-2022-24765 - HIGH -  git: On multi-user machines Git users might find themselves unexpectedly in a Git worktree
CVE-2019-1349 - HIGH -  git: Recursive submodule cloning allows using git directory twice with synonymous directory name written in .git/
CVE-2019-1387 - HIGH -  git: Remote code execution in recursive clones with nested submodules
CVE-2018-11235 - HIGH -  git: arbitrary code execution when recursively cloning a malicious repository
CVE-2017-14867 - HIGH -  git: cvsserver command injection
CVE-2021-21300 - HIGH -  git: remote code execution during clone operation on case-insensitive filesystems
CVE-2021-40330 - HIGH -  git: unexpected cross-protocol requests via a repository path containing a newline character
CVE-2018-16429 - HIGH -  glib2: Out-of-bounds read in g_markup_parse_context_parse() in gmarkup.c
CVE-2019-13012 - HIGH -  glib2: insecure permissions for files and directories
CVE-2021-27218 - HIGH -  glib: integer overflow in g_byte_array_new_take function when called with a buffer of 4GB or more on a 64-bit platform
CVE-2021-27219 - HIGH -  glib: integer overflow in g_bytes_new function on 64-bit platforms due to an implicit cast from 64 bits to 32 bits
CVE-2021-3326 - HIGH -  glibc: Assertion failure in ISO-2022-JP-3 gconv module related to combining characters
CVE-2017-1000409 - HIGH -  glibc: Buffer overflow triggerable via LD_LIBRARY_PATH
CVE-2017-16997 - HIGH -  glibc: Incorrect handling of RPATH in elf/dl-load.c can be used to execute code loaded from arbitrary libraries
CVE-2017-1000408 - HIGH -  glibc: Memory leak reachable via LD_HWCAP_MASK
CVE-2021-3999 - HIGH -  glibc: Off-by-one buffer overflow/underflow in getcwd()
CVE-2020-1751 - HIGH -  glibc: array overflow in backtrace functions for powerpc
CVE-2017-1000366 - HIGH -  glibc: heap/stack gap jumping via unbounded stack allocations
CVE-2009-5155 - HIGH -  glibc: parse_reg_exp in posix/regcomp.c misparses alternatives leading to denial of service or trigger incorrect result
CVE-2018-1000001 - HIGH -  glibc: realpath() buffer underflow when getcwd() returns relative path allows privilege escalation
CVE-2020-29573 - HIGH -  glibc: stack-based buffer overflow if the input to any of the printf family of functions is an 80-bit long double with a non-canonical bit pattern
CVE-2020-1752 - HIGH -  glibc: use-after-free in glob() function when expanding ~user
CVE-2021-43618 - HIGH -  gmp: Integer overflow and resultant buffer overflow via crafted input
CVE-2018-12020 - HIGH -  gnupg2: Improper sanitization of filenames allows for the display of fake status messages and the bypass of signature verification
CVE-2017-7507 - HIGH -  gnutls: Crash upon receiving well-formed status_request extension
CVE-2020-24659 - HIGH -  gnutls: Heap buffer overflow in handshake with no_renegotiation alert sent
CVE-2016-7444 - HIGH -  gnutls: Incorrect certificate validation when using OCSP responses (GNUTLS-SA-2016-3)
CVE-2017-5335 - HIGH -  gnutls: Out of memory while parsing crafted OpenPGP certificate
CVE-2017-7869 - HIGH -  gnutls: Out-of-bounds write related to the cdk_pkt_read function (GNUTLS-SA-2017-3)
CVE-2018-7999 - HIGH -  graphite2: NULL pointer dereference in Segment.cpp in libgraphite2
CVE-2017-7776 - HIGH -  graphite2: heap-buffer-overflow read "graphite2::Silf::getClassGlyph"
CVE-2017-7772 - HIGH -  graphite2: heap-buffer-overflow write "lz4::decompress" (CVE-2017-7772)
CVE-2017-7773 - HIGH -  graphite2: heap-buffer-overflow write "lz4::decompress" (src/Decompressor)
CVE-2017-7771 - HIGH -  graphite2: out of bounds read in "graphite2::Pass::readPass"
CVE-2017-7777 - HIGH -  graphite2: use of uninitialized memory "graphite2::GlyphCache::Loader::read_glyph"
CVE-2020-18032 - HIGH -  graphviz: off-by-one in parse_reclbl() in lib/common/shapes.c
CVE-2022-1271 - HIGH -  gzip: arbitrary-file-write vulnerability
CVE-2019-9506 - HIGH -  hardware: bluetooth: BR/EDR encryption key negotiation attacks (KNOB)
CVE-2017-7868 - HIGH -  icu: Heap-buffer overflow in utext_moveIndex32 function
CVE-2017-7867 - HIGH -  icu: Heap-buffer overflow in utext_setNativeIndex function
CVE-2019-9956 - HIGH -  imagemagick: stack-based buffer overflow in function PopHexPixel in coders/ps.c
CVE-2019-12979 - HIGH -  imagemagick: use of uninitialized value in functionSyncImageSettings in MagickCore/image.c
CVE-2020-27828 - HIGH -  jasper: Heap-based buffer overflow in cp_create() in jpc_enc.c
CVE-2017-6852 - HIGH -  jasper: Out of bounds heap read in jpc_dec_decodepkt
CVE-2021-26926 - HIGH -  jasper: Out of bounds read in jp2_decode() in jp2_dec.c
CVE-2017-14229 - HIGH -  jasper: excessive looping in jpc_dec_tileinit()
CVE-2018-19543 - HIGH -  jasper: heap-based buffer over-read in jp2_decode() in jp2_dec.c
CVE-2018-19541 - HIGH -  jasper: heap-based buffer over-read of size 8 in jas_image_depalettize in libjasper/base/jas_image.c
CVE-2016-8654 - HIGH -  jasper: heap-based buffer overflow in QMFB code in JPC codec
CVE-2018-19540 - HIGH -  jasper: heap-based buffer overflow of size 1 in jas_icctxtdesc_input in libjasper/base/jas_icc.c
CVE-2016-8693 - HIGH -  jasper: incorrect handling of bufsize 0 in mem_resize()
CVE-2016-10249 - HIGH -  jasper: integer overflow in jas_matrix_create()
CVE-2016-10251 - HIGH -  jasper: integer overflow in jpc_pi_nextcprl(), leading to out-of-bounds read
CVE-2016-9560 - HIGH -  jasper: stack-based buffer overflow in jpc_dec_tileinit()
CVE-2017-13748 - HIGH -  jasper: tile memory not released on image parsing errors
CVE-2019-16413 - HIGH -  kernel:  i_size_read() infinite loop leads to denial of service
CVE-2022-29156 - HIGH -  kernel:  rtrs-clt.c rtrs_clt_dev_release double free
CVE-2022-1247 - HIGH -  kernel: A race condition bug in rose_connect()
CVE-2022-1943 - HIGH -  kernel: A slab-out-of-bounds Write bug when invoke udf_write_fi via ioctl
CVE-2016-9794 - HIGH -  kernel: ALSA: Use-after-free in kill_fasync
CVE-2020-27815 - HIGH -  kernel: Array index out of bounds access when setting extended attributes on journaling filesystems.
CVE-2021-34981 - HIGH -  kernel: Bluetooth CMTP Module Double Free Privilege Escalation Vulnerability
CVE-2017-13305 - HIGH -  kernel: Buffer over-read in keyring subsystem allows exposing potentially sensitive information to local attacker
CVE-2018-9363 - HIGH -  kernel: Buffer overflow in hidp_process_report
CVE-2021-4157 - HIGH -  kernel: Buffer overwrite in decode_nfs_fh function
CVE-2019-10220 - HIGH -  kernel: CIFS: Relative paths injection in directory entry lists
CVE-2019-11487 - HIGH -  kernel: Count overflow in FUSE request leading to use-after-free issues.
CVE-2020-16119 - HIGH -  kernel: DCCP CCID structure use-after-free may lead to DoS or code execution
CVE-2017-8890 - HIGH -  kernel: Double free in the inet_csk_clone_lock function in net/ipv4/inet_connection_sock.c
CVE-2015-8962 - HIGH -  kernel: Double free vulnerability in SCSI driver
CVE-2018-9422 - HIGH -  kernel: Elevation of Privilege in futex
CVE-2017-1000112 - HIGH -  kernel: Exploitable memory corruption due to UFO to non-UFO path switch
CVE-2022-1011 - HIGH -  kernel: FUSE allows UAF reads of write() buffers, allowing theft of (partial) /etc/shadow hashes
CVE-2017-16526 - HIGH -  kernel: General protection fault in drivers/uwb/uwbd.c
CVE-2020-25645 - HIGH -  kernel: Geneve/IPsec traffic may be unencrypted between two Geneve endpoints
CVE-2018-9516 - HIGH -  kernel: HID: debug: Buffer overflow in hid_debug_events_read() in drivers/hid/hid-debug.c
CVE-2017-17806 - HIGH -  kernel: HMAC implementation does not validate that the underlying cryptographic hash algorithm is unkeyed allowing local attackers to cause denial-of-service
CVE-2017-10661 - HIGH -  kernel: Handling of might_cancel queueing is not properly pretected against race
CVE-2017-1000111 - HIGH -  kernel: Heap out-of-bounds read in AF_PACKET sockets
CVE-2019-3846 - HIGH -  kernel: Heap overflow in mwifiex_update_bss_desc_with_ie function in marvell/mwifiex/scan.c
CVE-2020-25705 - HIGH -  kernel: ICMP rate limiting can be used for DNS poisoning attack
CVE-2018-5391 - HIGH -  kernel: IP fragments with random offsets allow a remote denial of service (FragmentSmack)
CVE-2022-29581 - HIGH -  kernel: Improper Update of Reference Count vulnerability in net/sched
CVE-2021-22543 - HIGH -  kernel: Improper handling of VM_IO|VM_PFNMAP vmas in KVM can bypass RO checks
CVE-2018-1000026 - HIGH -  kernel: Improper validation in bnx2x network card driver can allow for denial of service attacks via crafted packet
CVE-2022-27223 - HIGH -  kernel: In drivers/usb/gadget/udc/udc-xilinx.c the endpoint index is not validated
CVE-2017-9725 - HIGH -  kernel: Incorrect type conversion for size during dma allocation
CVE-2017-1000379 - HIGH -  kernel: Incorrectly mapped contents of PIE executable
CVE-2017-7618 - HIGH -  kernel: Infinite recursion in ahash.c by triggering EBUSY on a full queue
CVE-2020-12362 - HIGH -  kernel: Integer overflow in Intel(R) Graphics Drivers
CVE-2018-14634 - HIGH -  kernel: Integer overflow in Linux's create_elf_tables function
CVE-2018-8781 - HIGH -  kernel: Integer overflow in drivers/gpu/drm/udl/udl_fb.c:udl_fb_mmap() can allow attackers to execute code in kernel space
CVE-2018-13406 - HIGH -  kernel: Integer overflow in drivers/video/fbdev/uvesafb.c:uvesafb_setcmap() allows for potential denial of service
CVE-2018-6927 - HIGH -  kernel: Integer overflow in futex.c:futux_requeue can lead to denial of service or unspecified impact
CVE-2016-9754 - HIGH -  kernel: Integer overflow in ring_buffer_resize()
CVE-2016-9084 - HIGH -  kernel: Integer overflow when using kzalloc in vfio driver
CVE-2021-4093 - HIGH -  kernel: KVM: SVM: out-of-bounds read/write in sev_es_string_io
CVE-2021-29657 - HIGH -  kernel: KVM: double fetch in nested_svm_vmrun can lead to unrestricted MSR access
CVE-2022-1043 - HIGH -  kernel: Linux Kernel io_uring Use-After-Free Privilege Escalation Vulnerability
CVE-2022-0500 - HIGH -  kernel: Linux ebpf logic vulnerability leads to critical memory read and write gaining root privileges
CVE-2021-3489 - HIGH -  kernel: Linux kernel eBPF RINGBUF map oversized allocation
CVE-2021-3490 - HIGH -  kernel: Linux kernel eBPF bitwise ops ALU32 bounds tracking
CVE-2021-3491 - HIGH -  kernel: Linux kernel io_uring PROVIDE_BUFFERS MAX_RW_COUNT bypass
CVE-2021-29154 - HIGH -  kernel: Local privilege escalation due to incorrect BPF JIT branch displacement computation
CVE-2018-10902 - HIGH -  kernel: MIDI driver race condition leads to a double-free
CVE-2018-9568 - HIGH -  kernel: Memory corruption due to incorrect socket cloning
CVE-2018-12233 - HIGH -  kernel: Memory corruption in JFS setattr
CVE-2018-8822 - HIGH -  kernel: Memory corruption in ncp_read_kernel function in fs/ncpfs/ncplib_kernel.c
CVE-2017-17448 - HIGH -  kernel: Missing capabilities check in net/netfilter/nfnetlink_cthelper.c allows for unprivileged access to systemwide nfnl_cthelper_list structure
CVE-2018-13405 - HIGH -  kernel: Missing check in fs/inode.c:inode_init_owner() does not clear SGID bit on non-directories for non-members
CVE-2017-10662 - HIGH -  kernel: Missing sanity check for segment count in f2fs
CVE-2017-10663 - HIGH -  kernel: Missing sanity check for segno and blkoff read
CVE-2018-9518 - HIGH -  kernel: NFC: llcp: Out of bounds write in nfc_llcp_sdp_tlv struct in nfc/llcp_commands.c
CVE-2019-12881 - HIGH -  kernel: NULL pointer dereference in i915_gem_userptr_get_pages allows local denial of service via crafted ioctl calls
CVE-2017-18079 - HIGH -  kernel: Null pointer dereference in drivers/input/serio/i8042.c leading to denial-of-service
CVE-2017-2647 - HIGH -  kernel: Null pointer dereference in search_keyring
CVE-2021-3506 - HIGH -  kernel: Out of bounds memory access bug in get_next_net_page() in fs/f2fs/node.c
CVE-2017-11600 - HIGH -  kernel: Out-of-bounds access via an XFRM_MSG_MIGRATE xfrm Netlink message
CVE-2017-11089 - HIGH -  kernel: Out-of-bounds read in nl80211_set_station allows privileged local attacker to cause system crash or possibly code execution
CVE-2017-1000363 - HIGH -  kernel: Out-of-bounds write in lp_setup in drivers/char/lp.c
CVE-2021-4090 - HIGH -  kernel: Overflow of bmval[bmlen-1] in nfsd4_decode_bitmap function
